symbol,date,open,high,low,close,adjClose,volume,unadjustedVolume,vwap,changeOverTime,changePercent,label,change
SPY,2020-11-09,363.97,364.38,354.06,354.56,341.545166,173058434,172304200,358.06,-0.0259,-2.59,"November 09, 20",-9.41
SPY,2020-11-10,353.49,355.18,350.51,354.04,341.044189,85264498,85552000,353.65,0.0015559,0.15559,"November 10, 20",0.55
SPY,2020-11-11,356.4,357.56,355.06,356.67,343.577667,58481252,58649000,356.27,0.0007575758,0.07575758,"November 11, 20",0.27
SPY,2020-11-12,355.58,356.7182,351.26,353.21,340.24472,68151641,67546200,353.62,-0.0066652,-0.66652,"November 12, 20",-2.37
SPY,2020-11-13,355.27,358.9,354.71,358.1,344.9552,62872273,62892200,356.87,0.0079658,0.79658,"November 13, 20",2.83
SPY,2020-11-16,360.98,362.78,359.59,362.57,349.261139,74730921,74541100,361.09,0.0044047,0.44047,"November 16, 20",1.59
SPY,2020-11-17,359.97,361.92,358.34,360.62,347.38269,66151279,66111000,360.53,0.0018057,0.18057,"November 17, 20",0.65
SPY,2020-11-18,360.91,361.5,356.24,356.28,343.201996,70749822,70591300,359.07,-0.0128,-1.28,"November 18, 20",-4.63
SPY,2020-11-19,355.6,358.18,354.15,357.78,344.646942,60224552,59940900,356.47,0.0061305,0.61305,"November 19, 20",2.18
SPY,2020-11-20,357.5,357.72,355.25,355.33,342.286865,70365000,70417300,356.48,-0.0060699,-0.60699,"November 20, 20",-2.17
SPY,2020-11-23,357.28,358.82,354.865,357.46,344.338654,62835493,63230600,356.91,0.0005038065,0.05038065,"November 23, 20",0.18
SPY,2020-11-24,360.21,363.81,359.29,363.22,349.887299,62621630,62415900,362.05,0.0083562,0.83562,"November 24, 20",3.01
SPY,2020-11-25,363.13,363.16,361.48,362.66,349.347809,43657514,45330900,362.51,-0.0012943,-0.12943,"November 25, 20",-0.47
SPY,2020-11-27,363.84,364.18,362.58,363.67,350.32077,28479072,28514100,363.59,-0.0004672383,-0.04672383,"November 27, 20",-0.17
SPY,2020-11-30,362.83,363.12,359.17,362.06,348.769836,83588299,83872700,361.71,-0.0021222,-0.21222,"November 30, 20",-0.77
SPY,2020-12-01,365.57,367.68,364.93,366.02,352.584442,73961896,74231400,365.95,0.001231,0.1231,"December 01, 20",0.45
SPY,2020-12-02,364.82,366.96,364.2,366.79,353.326202,45853208,45927000,366.04,0.0053999,0.53999,"December 02, 20",1.97
SPY,2020-12-03,366.68,368.19,365.5,366.69,353.229919,62307982,62882000,366.9,2.72717e-05,0.00272717,"December 03, 20",0.01
SPY,2020-12-04,367.32,369.85,367.22,369.85,356.273956,50407740,50749900,368.8,0.0068877,0.68877,"December 04, 20",2.53
SPY,2020-12-07,369.02,369.62,367.72,369.09,355.541809,49136033,48944300,368.92,0.0001896916,0.01896916,"December 07, 20",0.07
SPY,2020-12-08,367.72,370.78,367.67,370.17,356.582153,42268139,42458900,369.53,0.0066627,0.66627,"December 08, 20",2.45
SPY,2020-12-09,370.88,371.05,365.95,366.85,353.384003,74057133,74098300,368.14,-0.0109,-1.09,"December 09, 20",-4.03
SPY,2020-12-10,365.37,367.86,364.43,366.73,353.268433,57922988,57735400,366.76,0.0037223,0.37223,"December 10, 20",1.36
SPY,2020-12-11,364.9,366.7402,363.26,366.3,352.854218,57626449,57698600,365.46,0.0038367,0.38367,"December 11, 20",1.4
SPY,2020-12-14,368.64,369.8,364.47,364.66,351.274384,69194228,69216200,366.61,-0.0108,-1.08,"December 14, 20",-3.98
SPY,2020-12-15,367.4,369.59,365.92,369.59,356.023468,64214191,63865300,367.84,0.0059608,0.59608,"December 15, 20",2.19
SPY,2020-12-16,369.82,371.16,368.8676,370.17,356.582153,58569131,58420500,369.94,0.0009464064,0.09464064,"December 16, 20",0.35
SPY,2020-12-17,371.94,372.46,371.05,372.24,358.576172,64330700,64119500,371.59,0.0008065817,0.08065817,"December 17, 20",0.3
SPY,2020-12-18,370.97,371.15,367.02,369.18,357.144379,136296347,136542300,369.46,-0.0048252,-0.48252,"December 18, 20",-1.79
SPY,2020-12-21,364.97,378.46,362.03,367.86,355.867462,96516504,96386700,366.31,0.0079185,0.79185,"December 21, 20",2.89
SPY,2020-12-22,368.21,368.3317,366.03,367.24,355.26767,48545847,47949000,367.45,-0.0026344,-0.26344,"December 22, 20",-0.97
SPY,2020-12-23,368.28,369.62,367.39,367.57,355.586945,46266987,46201400,368.37,-0.0019279,-0.19279,"December 23, 20",-0.71
SPY,2020-12-24,368.08,369.03,367.45,369,356.970276,26553165,26457900,368.39,0.0024995,0.24995,"December 24, 20",0.92
SPY,2020-12-28,371.74,372.59,371.07,372.17,360.036926,39196359,39000400,371.73,0.0011567,0.11567,"December 28, 20",0.43
SPY,2020-12-29,373.81,374,370.83,371.46,359.350067,53922979,53680500,371.91,-0.0062866,-0.62866,"December 29, 20",-2.35
SPY,2020-12-30,372.34,373.1,371.57,371.99,359.862823,47453783,49455300,372.09,-0.0009400011,-0.09400011,"December 30, 20",-0.35
SPY,2020-12-31,371.78,374.66,371.232,373.88,361.691193,78412991,78520700,373.2,0.0056485,0.56485,"December 31, 20",2.1
SPY,2021-01-04,375.31,375.45,364.82,368.79,356.76712,110478457,110210800,369.35,-0.0174,-1.74,"January 04, 21",-6.52
SPY,2021-01-05,368.1,372.5,368.05,371.33,359.224304,66580764,66426200,370.38,0.0087748,0.87748,"January 05, 21",3.23
SPY,2021-01-06,369.71,376.98,369.12,373.55,361.371918,108201038,107997700,373.8,0.0104,1.04,"January 06, 21",3.84
SPY,2021-01-07,376.1,379.9,375.91,379.1,366.740997,66841612,68766800,378.23,0.0079766,0.79766,"January 07, 21",3
SPY,2021-01-08,380.59,381.49,377.1,381.26,368.830597,71623236,71677200,380.11,0.0017604,0.17604,"January 08, 21",0.67
SPY,2021-01-11,377.85,380.58,377.7189,378.69,366.344391,51151848,51034700,379.14,0.0022231,0.22231,"January 11, 21",0.84
SPY,2021-01-12,378.89,379.86,376.36,378.77,366.421753,52692394,52547700,378.67,-0.0003167146,-0.03167146,"January 12, 21",-0.12
SPY,2021-01-13,378.69,380.86,377.85,379.79,367.408539,45408266,45303600,379.66,0.0029048,0.29048,"January 13, 21",1.1
SPY,2021-01-14,380.59,381.13,378.1,378.46,366.121918,49908476,49989100,379.67,-0.0055966,-0.55966,"January 14, 21",-2.13
SPY,2021-01-15,376.72,377.58,373.7,375.7,363.451813,106102383,107160000,376.1,-0.0027076,-0.27076,"January 15, 21",-1.02
SPY,2021-01-19,378.34,379.23,376.75,378.65,366.305664,51328803,51233300,378.09,0.0008193688,0.08193688,"January 19, 21",0.31
SPY,2021-01-20,381.11,384.79,380.69,383.89,371.374847,61211499,61836100,382.58,0.0072945,0.72945,"January 20, 21",2.78
SPY,2021-01-21,384.49,384.95,383.25,384.24,371.713409,47887079,47840100,384.24,-0.000650212,-0.0650212,"January 21, 21",-0.25
SPY,2021-01-22,382.25,384.1256,381.835,382.88,370.397736,52322581,52860500,383.2,0.0016481,0.16481,"January 22, 21",0.63
SPY,2021-01-25,383.67,384.77,378.46,384.39,371.858551,70594392,70402000,382.76,0.0018766,0.18766,"January 25, 21",0.72
SPY,2021-01-26,385.41,385.85,383.54,383.79,371.278137,41457243,42665300,384.41,-0.0042033,-0.42033,"January 26, 21",-1.62
SPY,2021-01-27,380.22,380.32,372.01,374.41,362.203888,123465353,123351100,376.58,-0.0153,-1.53,"January 27, 21",-5.81
SPY,2021-01-28,376.36,381.93,375.89,377.63,365.318939,94387034,94198100,378.41,0.0033744,0.33744,"January 28, 21",1.27
SPY,2021-01-29,375.63,376.67,368.27,370.07,358.005402,126537171,126765100,372.2,-0.0148,-1.48,"January 29, 21",-5.56
SPY,2021-02-01,373.72,377.34,371.42,376.23,363.964569,76204131,75817600,374.49,0.0067163,0.67163,"February 01, 21",2.51
SPY,2021-02-02,379.65,383.22,379.6,381.55,369.111145,64708569,64450700,381.47,0.0050046,0.50046,"February 02, 21",1.9
SPY,2021-02-03,382.435,383.7,380.48,381.85,369.401337,52656585,52427100,382.33,-0.0015297,-0.15297,"February 03, 21",-0.585
SPY,2021-02-04,382.96,386.24,382.78,386.19,373.599884,46732539,47142600,384.54,0.0084343,0.84343,"February 04, 21",3.23
SPY,2021-02-05,388.2,388.47,386.485,387.71,375.070282,48863539,48669800,387.42,-0.0012622,-0.12622,"February 05, 21",-0.49
SPY,2021-02-08,389.27,390.56,388.35,390.51,377.779053,38535608,38365200,389.3,0.0031854,0.31854,"February 08, 21",1.24
SPY,2021-02-09,389.61,390.89,389.17,390.25,377.527527,35775029,35551100,390.29,0.0016427,0.16427,"February 09, 21",0.64
SPY,2021-02-10,392.12,392.28,387.5,390.08,377.363068,59170131,59154400,389.95,-0.0052025,-0.52025,"February 10, 21",-2.04
SPY,2021-02-11,391.24,391.69,388.1,390.71,377.972473,43070000,42913300,390.17,-0.0013547,-0.13547,"February 11, 21",-0.53
SPY,2021-02-12,389.85,392.9,389.77,392.64,379.83963,50749624,50593300,391.6,0.0071566,0.71566,"February 12, 21",2.79
SPY,2021-02-16,393.96,394.17,391.53,392.3,379.510681,51250583,50972400,392.88,-0.0042136,-0.42136,"February 16, 21",-1.66
SPY,2021-02-17,390.42,392.66,389.33,392.39,379.597748,53065043,52290600,391.38,0.0050458,0.50458,"February 17, 21",1.97
SPY,2021-02-18,389.59,391.515,387.74,390.72,377.982147,59927621,59712800,390.1,0.0029005,0.29005,"February 18, 21",1.13
SPY,2021-02-19,392.07,392.38,389.55,390.03,377.314697,82264583,83241000,390.76,-0.0052032,-0.52032,"February 19, 21",-2.04
SPY,2021-02-22,387.06,389.62,386.74,387.03,374.412476,67525246,67414200,387.96,-7.75074e-05,-0.00775074,"February 22, 21",-0.03
SPY,2021-02-23,384.66,388.945,380.2,387.5,374.867157,107317266,107284100,385.14,0.0073831,0.73831,"February 23, 21",2.84
SPY,2021-02-24,386.33,392.23,385.27,391.77,378.997925,72389150,72433900,389.47,0.0141,1.41,"February 24, 21",5.44
SPY,2021-02-25,390.41,391.88,380.7789,382.33,369.865662,146861885,146670500,385.87,-0.0207,-2.07,"February 25, 21",-8.08
SPY,2021-02-26,384.35,385.58,378.23,380.36,367.959961,152919040,152701600,382.24,-0.0104,-1.04,"February 26, 21",-3.99
SPY,2021-03-01,385.59,390.92,385.54,389.58,376.879333,105213631,105348800,388.22,0.0103,1.03,"March 01, 21",3.99
SPY,2021-03-02,389.82,390.07,386,386.54,373.938446,79275461,79595300,388.28,-0.0084141,-0.84141,"March 02, 21",-3.28
SPY,2021-03-03,385.79,386.83,381.31,381.42,368.985413,119374393,119940200,384.02,-0.0113,-1.13,"March 03, 21",-4.37
SPY,2021-03-04,381.22,384,371.88,376.7,364.41925,183594701,183433000,378.29,-0.0119,-1.19,"March 04, 21",-4.52
SPY,2021-03-05,380.46,384.76,372.64,383.63,371.123322,152047537,152039600,379.15,0.008332,0.8332,"March 05, 21",3.17
SPY,2021-03-08,384.66,387.68,381.42,381.72,369.275604,122590782,123149200,384.7,-0.0076431,-0.76431,"March 08, 21",-2.94
SPY,2021-03-09,385.85,389.91,385.31,387.17,374.547943,113448927,113633600,387.29,0.003421,0.3421,"March 09, 21",1.32
SPY,2021-03-10,389.69,391.4,388.1702,389.58,376.879333,110153696,109899400,389.62,-0.0002822757,-0.02822757,"March 10, 21",-0.11
SPY,2021-03-11,392.23,395.65,391.74,393.53,380.700562,86413504,86245000,393.22,0.0033144,0.33144,"March 11, 21",1.3
SPY,2021-03-12,392.07,394.21,391.2,394.06,381.213348,64774109,64653600,392.9,0.0050756,0.50756,"March 12, 21",1.99
SPY,2021-03-15,394.33,396.685,392.03,396.41,383.486694,73796511,73427200,394.52,0.0052748,0.52748,"March 15, 21",2.08
SPY,2021-03-16,397.07,397.83,395.08,395.91,383.00296,73931454,73722500,396.57,-0.0029214,-0.29214,"March 16, 21",-1.16
SPY,2021-03-17,394.53,398.12,393.3,397.26,384.309052,98019311,97959300,395.69,0.0069196,0.69196,"March 17, 21",2.73
SPY,2021-03-18,394.475,396.72,390.75,391.48,378.717438,115499892,115349100,393.99,-0.0075924,-0.75924,"March 18, 21",-2.995
SPY,2021-03-19,389.88,391.569,387.15,389.48,378.016632,113940418,113624500,389.83,-0.001026,-0.1026,"March 19, 21",-0.4
SPY,2021-03-22,390.03,394.07,389.97,392.59,381.035126,73807542,73778600,391.92,0.0065636,0.65636,"March 22, 21",2.56
SPY,2021-03-23,391.91,393.46,388.66,389.5,378.036102,90822581,90686600,391.21,-0.0061494,-0.61494,"March 23, 21",-2.41
SPY,2021-03-24,391,392.75,387.47,387.52,376.114319,97941109,97588600,390.11,-0.0089003,-0.89003,"March 24, 21",-3.48
SPY,2021-03-25,385.98,390.55,383.9,389.7,378.230255,116251957,116128600,387.44,0.0096378,0.96378,"March 25, 21",3.72
SPY,2021-03-26,390.93,396.41,390.29,395.98,384.325378,114564012,114409100,392.53,0.0129,1.29,"March 26, 21",5.05
SPY,2021-03-29,394.4,396.75,392.81,395.78,384.131256,108206334,108107600,395.2,0.003499,0.3499,"March 29, 21",1.38
SPY,2021-03-30,394.42,395.45,393.02,394.73,383.112091,76525361,76262200,394.45,0.0007859642,0.07859642,"March 30, 21",0.31
SPY,2021-03-31,395.34,398,395.31,396.33,384.665039,112809529,112734200,396.34,0.0025042,0.25042,"March 31, 21",0.99
SPY,2021-04-01,398.4,400.67,398.18,400.61,388.819092,99895578,99682900,398.28,0.0055472,0.55472,"April 01, 21",2.21
SPY,2021-04-05,403.46,406.94,403.38,406.36,394.399811,91825660,91684800,404.93,0.0071878,0.71878,"April 05, 21",2.9
SPY,2021-04-06,405.76,407.24,405.4,406.12,394.166901,62239948,62021000,406.38,0.000887224,0.0887224,"April 06, 21",0.36
SPY,2021-04-07,405.94,406.96,405.45,406.59,394.623047,55675548,55836300,406.31,0.0016012,0.16012,"April 07, 21",0.65
SPY,2021-04-08,407.93,408.58,406.93,408.52,396.496216,57794487,57863100,407.78,0.0014463,0.14463,"April 08, 21",0.59
SPY,2021-04-09,408.39,411.67,408.26,411.49,399.378876,61267803,61104600,409.81,0.0075908,0.75908,"April 09, 21",3.1
SPY,2021-04-12,410.85,411.93,410.2,411.64,399.524475,56907047,56704900,411.19,0.0019228,0.19228,"April 12, 21",0.79
SPY,2021-04-13,411.53,413.529,411.12,412.86,400.708527,56770624,56551000,412.25,0.0032318,0.32318,"April 13, 21",1.33
SPY,2021-04-14,412.83,413.96,410.87,411.45,399.340057,61758661,61659900,412.36,-0.0033428,-0.33428,"April 14, 21",-1.38
SPY,2021-04-15,413.74,416.16,413.69,415.87,403.629944,60298783,60229800,414.73,0.0051482,0.51482,"April 15, 21",2.13
SPY,2021-04-16,417.25,417.91,415.73,417.26,404.979004,82295202,82037300,416.94,2.39664e-05,0.00239664,"April 16, 21",0.01
SPY,2021-04-19,416.26,416.74,413.79,415.21,402.989349,78626254,78498500,415.36,-0.0025225,-0.25225,"April 19, 21",-1.05
SPY,2021-04-20,413.91,415.0859,410.59,412.17,400.038818,81981133,81851800,412.68,-0.0042038,-0.42038,"April 20, 21",-1.74
SPY,2021-04-21,411.51,416.29,411.36,416.07,403.824066,66940318,66793000,414.57,0.0111,1.11,"April 21, 21",4.56
SPY,2021-04-22,415.89,416.78,411.13,412.27,400.135864,97638164,97582800,413.94,-0.0087042,-0.87042,"April 22, 21",-3.62
SPY,2021-04-23,412.87,418.25,412.79,416.74,404.474304,73337139,73209200,415.66,0.0093734,0.93734,"April 23, 21",3.87
SPY,2021-04-26,417.44,418.22,416.97,417.61,405.318726,52214900,52182400,417.51,0.0004072442,0.04072442,"April 26, 21",0.17
SPY,2021-04-27,417.93,418.14,416.3,417.52,405.231354,51484802,51303100,417.48,-0.0009810255,-0.09810255,"April 27, 21",-0.41
SPY,2021-04-28,417.81,419.01,416.9,417.4,405.114899,51148801,51238900,417.74,-0.0009813073,-0.09813073,"April 28, 21",-0.41
SPY,2021-04-29,420.32,420.72,416.44,420.06,407.696564,78779400,78544300,418.84,-0.0006185763,-0.06185763,"April 29, 21",-0.26
SPY,2021-04-30,417.63,418.54,416.34,417.3,405.017853,85741191,85527000,417.65,-0.0007901731,-0.07901731,"April 30, 21",-0.33
SPY,2021-05-03,419.43,419.84,417.665,418.2,405.891357,68340826,68128300,418.29,-0.0029326,-0.29326,"May 03, 21",-1.23
SPY,2021-05-04,416.07,416.6,411.67,415.62,403.387299,101780093,101591200,414.48,-0.0010815,-0.10815,"May 04, 21",-0.45
SPY,2021-05-05,417.38,417.63,414.94,415.75,403.513458,60257756,60162200,416.26,-0.0039053,-0.39053,"May 05, 21",-1.63
SPY,2021-05-06,415.83,419.21,413.675,419.07,406.735779,74442960,74321400,416.67,0.0077916,0.77916,"May 06, 21",3.24
SPY,2021-05-07,419.89,422.815,419.16,422.12,409.695953,67904191,67733800,421.61,0.0053109,0.53109,"May 07, 21",2.23
SPY,2021-05-10,422.5,422.74,417.81,417.94,405.639038,82023882,81852400,420.42,-0.0108,-1.08,"May 10, 21",-4.56
SPY,2021-05-11,413.1,415.27,410.06,414.21,402.018799,117104187,116888000,413.64,0.002687,0.2687,"May 11, 21",1.11
SPY,2021-05-12,411.23,412.59,404,405.41,393.477814,134557560,134811000,408.34,-0.0142,-1.42,"May 12, 21",-5.82
SPY,2021-05-13,407.07,412.35,407.02,410.28,398.204468,106574824,106394000,410,0.0078856,0.78856,"May 13, 21",3.21
SPY,2021-05-14,413.21,417.49,413.18,416.58,404.319061,82431395,82201600,415.3,0.0081557,0.81557,"May 14, 21",3.37
SPY,2021-05-17,415.39,416.39,413.36,415.52,403.290222,65231637,65129200,415,0.0003129589,0.03129589,"May 17, 21",0.13
SPY,2021-05-18,415.8,416.06,411.77,411.94,399.815643,59988588,59810200,414.32,-0.0092833,-0.92833,"May 18, 21",-3.86
SPY,2021-05-19,406.92,411.05,405.33,410.86,398.767395,106399284,106467100,408.58,0.0096825,0.96825,"May 19, 21",3.94
SPY,2021-05-20,411.8,416.625,411.67,415.28,403.057281,78120117,78022200,414.35,0.0084507,0.84507,"May 20, 21",3.48
SPY,2021-05-21,416.87,418.2,414.45,414.94,402.727295,76761231,76578700,415.94,-0.0046297,-0.46297,"May 21, 21",-1.93
SPY,2021-05-24,417.34,420.32,417.08,419.17,406.832825,51609310,51376700,418.87,0.0043849,0.43849,"May 24, 21",1.83
SPY,2021-05-25,420.33,420.71,417.62,418.24,405.930145,57639401,57451400,418.86,-0.0049723,-0.49723,"May 25, 21",-2.09
SPY,2021-05-26,418.87,419.61,417.76,419.07,406.735779,43267919,43088600,418.83,0.0004774751,0.04774751,"May 26, 21",0.2
SPY,2021-05-27,420.17,420.72,419.12,419.29,406.94928,56780925,56707700,419.76,-0.0020944,-0.20944,"May 27, 21",-0.88
SPY,2021-05-28,420.97,421.25,419.79,420.04,407.677216,58178233,58520200,420.38,-0.0022092,-0.22092,"May 28, 21",-0.93
SPY,2021-06-01,422.57,422.72,419.2,419.67,407.318115,54055887,54216600,420.25,-0.0068628,-0.68628,"June 01, 21",-2.9
SPY,2021-06-02,420.37,421.23,419.29,420.33,407.958679,49195766,49097100,420.18,-9.51543e-05,-0.00951543,"June 02, 21",-0.04
SPY,2021-06-03,417.85,419.99,416.28,418.77,406.44458,58329399,58138800,418.76,0.0022017,0.22017,"June 03, 21",0.92
SPY,2021-06-04,420.75,422.92,420.68,422.6,410.161865,55807692,55938800,421.67,0.0043969,0.43969,"June 04, 21",1.85
SPY,2021-06-07,422.59,422.78,421.19,422.19,409.763977,51704728,51555000,421.99,-0.0009465439,-0.09465439,"June 07, 21",-0.4
SPY,2021-06-08,423.11,423.21,420.32,422.28,409.851288,46964278,47134300,422.18,-0.0019617,-0.19617,"June 08, 21",-0.83
SPY,2021-06-09,423.18,423.26,421.41,421.65,409.239807,48444999,48436300,422.33,-0.0036155,-0.36155,"June 09, 21",-1.53
SPY,2021-06-10,422.96,424.63,421.55,423.61,411.14209,51049901,51020100,423.33,0.0015368,0.15368,"June 10, 21",0.65
SPY,2021-06-11,424.2,424.43,422.82,424.31,411.821503,43234019,45570800,423.78,0.0002593116,0.02593116,"June 11, 21",0.11
SPY,2021-06-14,424.43,425.37,423.1,425.26,412.743622,42210255,42358500,424.1,0.0019556,0.19556,"June 14, 21",0.83
SPY,2021-06-15,425.42,425.46,423.54,424.48,411.986542,51671109,51508500,424.52,-0.0022096,-0.22096,"June 15, 21",-0.94
SPY,2021-06-16,424.63,424.87,419.92,422.11,409.68631,79931518,80386100,422.49,-0.0059346,-0.59346,"June 16, 21",-2.52
SPY,2021-06-17,421.67,423.02,419.32,421.97,409.550385,91117086,90949700,421.89,0.0007114568,0.07114568,"June 17, 21",0.3
SPY,2021-06-18,417.09,417.8281,414.7,414.92,404.025421,118528545,118676300,416.8,-0.0052027,-0.52027,"June 18, 21",-2.17
SPY,2021-06-21,416.8,421.06,415.93,420.86,409.809357,72920873,72822000,419.26,0.0097409,0.97409,"June 21, 21",4.06
SPY,2021-06-22,420.85,424,420.08,423.11,412.000397,56977011,57700300,422.22,0.0053701,0.53701,"June 22, 21",2.26
SPY,2021-06-23,423.19,424.05,422.51,422.6,411.503754,49240348,49445400,423.18,-0.0013942,-0.13942,"June 23, 21",-0.59
SPY,2021-06-24,424.89,425.55,424.62,425.1,413.93808,45246597,45110300,424.89,0.0004942456,0.04942456,"June 24, 21",0.21
SPY,2021-06-25,425.9,427.0943,425.55,426.61,415.408417,58240132,58129500,426.21,0.0016671,0.16671,"June 25, 21",0.71
SPY,2021-06-28,427.17,427.65,425.89,427.47,416.245819,53354729,53159600,426.82,0.0007022965,0.07022965,"June 28, 21",0.3
SPY,2021-06-29,427.88,428.56,427.13,427.7,416.469818,35873804,35970500,427.84,-0.0004206787,-0.04206787,"June 29, 21",-0.18
SPY,2021-06-30,427.21,428.78,427.18,428.06,416.820404,64517207,64827900,428.03,0.0019897,0.19897,"June 30, 21",0.85
SPY,2021-07-01,428.87,430.6,428.8,430.43,419.128143,53657782,53441000,429.71,0.0036375,0.36375,"July 01, 21",1.56
SPY,2021-07-02,431.67,434.1,431.33,433.72,422.331757,57852713,57697700,432.84,0.004749,0.4749,"July 02, 21",2.05
SPY,2021-07-06,433.78,434.01,430.01,432.93,421.562469,68729063,68710400,432.16,-0.0019595,-0.19595,"July 06, 21",-0.85
SPY,2021-07-07,433.66,434.76,431.51,434.46,423.052307,63714583,63549500,433.73,0.0018448,0.18448,"July 07, 21",0.8
SPY,2021-07-08,428.78,431.73,427.52,430.92,419.605286,97804861,97595200,430.16,0.0049909,0.49909,"July 08, 21",2.14
SPY,2021-07-09,432.53,435.84,432.31,435.52,424.084473,76378977,76238600,434.44,0.0069128,0.69128,"July 09, 21",2.99
SPY,2021-07-12,435.43,437.35,434.97,437.08,425.603516,52449266,52889600,436.53,0.0037894,0.37894,"July 12, 21",1.65
SPY,2021-07-13,436.24,437.84,435.31,435.59,424.152679,52790461,52911300,436.38,-0.00149,-0.149,"July 13, 21",-0.65
SPY,2021-07-14,437.4,437.92,434.91,436.24,424.785583,64286151,64130400,436.32,-0.002652,-0.2652,"July 14, 21",-1.16
SPY,2021-07-15,434.81,435.53,432.72,434.75,423.334717,55212984,55126400,434.45,-0.0001379913,-0.01379913,"July 15, 21",-0.06
SPY,2021-07-16,436.01,436.06,430.92,431.34,420.014282,72752672,75874700,433.21,-0.0107,-1.07,"July 16, 21",-4.67
SPY,2021-07-19,426.19,431.4089,421.97,424.97,413.811523,147932133,147987000,424.43,-0.0028626,-0.28626,"July 19, 21",-1.22
SPY,2021-07-20,425.68,432.42,424.83,431.06,419.741608,99784841,99608200,429.64,0.0126,1.26,"July 20, 21",5.38
SPY,2021-07-21,432.34,434.7,431.0111,434.55,423.139954,64904513,64724400,433.43,0.0051117,0.51117,"July 21, 21",2.21
SPY,2021-07-22,434.74,435.72,433.69,435.46,424.026093,47963026,47878500,434.89,0.0016562,0.16562,"July 22, 21",0.72
SPY,2021-07-23,437.52,440.3,436.79,439.94,428.388489,63950573,63766600,438.52,0.0055312,0.55312,"July 23, 21",2.42
SPY,2021-07-26,439.31,441.03,439.26,441.02,429.440063,43875088,43719200,440.2,0.0038925,0.38925,"July 26, 21",1.71
SPY,2021-07-27,439.91,439.94,435.99,439.01,427.48291,67539148,67397100,438.23,-0.0020459,-0.20459,"July 27, 21",-0.9
SPY,2021-07-28,439.68,440.3,437.31,438.83,427.307617,50894998,52472400,438.99,-0.0019332,-0.19332,"July 28, 21",-0.85
SPY,2021-07-29,439.815,441.8,439.81,440.65,429.079803,47397842,47435300,440.82,0.0018985,0.18985,"July 29, 21",0.835
SPY,2021-07-30,437.91,440.06,437.77,438.51,426.996002,68951202,68951200,438.81,0.0013701,0.13701,"July 30, 21",0.6
SPY,2021-08-02,440.34,440.93,437.21,437.59,426.100128,58399297,58783300,438.95,-0.0062452,-0.62452,"August 02, 21",-2.75
SPY,2021-08-03,438.44,441.28,436.1,441.15,429.56665,57738850,58053900,439.17,0.006181,0.6181,"August 03, 21",2.71
SPY,2021-08-04,439.78,441.1243,438.73,438.98,427.453674,46706212,46732200,439.71,-0.0018191,-0.18191,"August 04, 21",-0.8
SPY,2021-08-05,440.22,441.85,439.88,441.76,430.160706,38964559,38969700,440.69,0.0034983,0.34983,"August 05, 21",1.54
SPY,2021-08-06,442.1,442.94,441.8,442.49,430.87146,45812008,46930000,442.31,0.0008821534,0.08821534,"August 06, 21",0.39
SPY,2021-08-09,442.46,442.795,441.31,442.13,430.520966,41222585,41222600,442.21,-0.0007458301,-0.07458301,"August 09, 21",-0.33
SPY,2021-08-10,442.61,443.44,441.88,442.68,431.056458,42975851,43339300,442.59,0.0001581528,0.01581528,"August 10, 21",0.07
SPY,2021-08-11,443.82,443.882,442.62,443.78,432.127594,43749190,44034300,443.39,-9.01266e-05,-0.00901266,"August 11, 21",-0.04
SPY,2021-08-12,443.62,445.2572,442.66,445.11,433.422729,38942418,38909400,444.19,0.0033587,0.33587,"August 12, 21",1.49
SPY,2021-08-13,445.59,445.94,445.07,445.92,434.211426,39441451,39470300,445.54,0.0007405911,0.07405911,"August 13, 21",0.33
SPY,2021-08-16,444.53,447.11,442.87,446.97,435.233856,73930864,73740000,445.28,0.0054889,0.54889,"August 16, 21",2.44
SPY,2021-08-17,444.24,444.96,440.85,444.04,432.380798,92651433,92673900,443.56,-0.0004502071,-0.04502071,"August 17, 21",-0.2
SPY,2021-08-18,442.96,444.625,438.92,439.18,427.648376,89351931,89351900,441.79,-0.0085335,-0.85335,"August 18, 21",-3.78
SPY,2021-08-19,436.27,441.14,436.12,439.86,428.310486,92689386,92812200,439.1,0.0082288,0.82288,"August 19, 21",3.59
SPY,2021-08-20,440.23,443.71,439.71,443.36,431.718628,71819112,72008700,442.26,0.0071099,0.71099,"August 20, 21",3.13
SPY,2021-08-23,445.16,448.23,443.4355,447.26,435.516296,54968538,54973000,446.76,0.0047174,0.47174,"August 23, 21",2.1
SPY,2021-08-24,447.97,448.54,447.42,447.97,436.207581,38721714,38744700,447.96,0,0,"August 24, 21",0
SPY,2021-08-25,448.17,449.457,447.77,448.91,437.122925,40529711,40529700,448.79,0.0016512,0.16512,"August 25, 21",0.74
SPY,2021-08-26,448.61,448.86,446.16,446.26,434.542511,57710772,57829600,447.24,-0.0052384,-0.52384,"August 26, 21",-2.35
SPY,2021-08-27,447.12,450.65,447.06,450.25,438.427704,77056613,77235100,449.45,0.0070004,0.70004,"August 27, 21",3.13
SPY,2021-08-30,450.97,453.07,450.71,452.23,440.355713,48357355,48357400,452.06,0.002794,0.2794,"August 30, 21",1.26
SPY,2021-08-31,452.13,452.49,450.92,451.56,439.7034,58987985,59300200,451.79,-0.0012607,-0.12607,"August 31, 21",-0.57
